city,province,date,year,month,fuel_price,units
Edmonton,Alberta,2022-03-01,2022,3,161.7,Cents per litre
Calgary,Alberta,2022-03-01,2022,3,164.7,Cents per litre
Vancouver,British Columbia,2022-03-01,2022,3,198.3,Cents per litre
Victoria,British Columbia,2022-03-01,2022,3,196.6,Cents per litre
Whitehorse,Yukon,2022-03-01,2022,3,177,Cents per litre
Yellowknife,Northwest Territories,2022-03-01,2022,3,175.6,Cents per litre
St. John's,Newfoundland and Labrador,2022-04-01,2022,4,189.9,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-04-01,2022,4,171,Cents per litre
Halifax,Nova Scotia,2022-04-01,2022,4,169.1,Cents per litre
Saint John,New Brunswick,2022-04-01,2022,4,174.4,Cents per litre
Québec,Quebec,2022-04-01,2022,4,180.8,Cents per litre
Montréal,Quebec,2022-04-01,2022,4,181.2,Cents per litre
Ottawa-Gatineau,Ontario,2022-04-01,2022,4,174.3,Cents per litre
Toronto,Ontario,2022-04-01,2022,4,174.3,Cents per litre
Thunder Bay,Ontario,2022-04-01,2022,4,187.9,Cents per litre
Winnipeg,Manitoba,2022-04-01,2022,4,170.9,Cents per litre
Regina,Saskatchewan,2022-04-01,2022,4,167.3,Cents per litre
Saskatoon,Saskatchewan,2022-04-01,2022,4,167.2,Cents per litre
Edmonton,Alberta,2022-04-01,2022,4,150.5,Cents per litre
Calgary,Alberta,2022-04-01,2022,4,155.5,Cents per litre
Vancouver,British Columbia,2022-04-01,2022,4,198.5,Cents per litre
Victoria,British Columbia,2022-04-01,2022,4,194.1,Cents per litre
Whitehorse,Yukon,2022-04-01,2022,4,182.8,Cents per litre
Yellowknife,Northwest Territories,2022-04-01,2022,4,174.4,Cents per litre
St. John's,Newfoundland and Labrador,2022-05-01,2022,5,215.5,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-05-01,2022,5,204.5,Cents per litre
Halifax,Nova Scotia,2022-05-01,2022,5,195.8,Cents per litre
Saint John,New Brunswick,2022-05-01,2022,5,194.2,Cents per litre
Québec,Quebec,2022-05-01,2022,5,206.6,Cents per litre
Montréal,Quebec,2022-05-01,2022,5,205.4,Cents per litre
Ottawa-Gatineau,Ontario,2022-05-01,2022,5,198,Cents per litre
Toronto,Ontario,2022-05-01,2022,5,198,Cents per litre
Thunder Bay,Ontario,2022-05-01,2022,5,196,Cents per litre
Winnipeg,Manitoba,2022-05-01,2022,5,183.1,Cents per litre
Regina,Saskatchewan,2022-05-01,2022,5,181.4,Cents per litre
Saskatoon,Saskatchewan,2022-05-01,2022,5,181.5,Cents per litre
Edmonton,Alberta,2022-05-01,2022,5,163.3,Cents per litre
Calgary,Alberta,2022-05-01,2022,5,167.4,Cents per litre
Vancouver,British Columbia,2022-05-01,2022,5,220.1,Cents per litre
Victoria,British Columbia,2022-05-01,2022,5,217.4,Cents per litre
Whitehorse,Yukon,2022-05-01,2022,5,202.2,Cents per litre
Yellowknife,Northwest Territories,2022-05-01,2022,5,187,Cents per litre
St. John's,Newfoundland and Labrador,2022-06-01,2022,6,219.7,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-06-01,2022,6,214.2,Cents per litre
Halifax,Nova Scotia,2022-06-01,2022,6,208.1,Cents per litre
Saint John,New Brunswick,2022-06-01,2022,6,210.6,Cents per litre
Québec,Quebec,2022-06-01,2022,6,219.7,Cents per litre
Montréal,Quebec,2022-06-01,2022,6,216.5,Cents per litre
Ottawa-Gatineau,Ontario,2022-06-01,2022,6,205.7,Cents per litre
Toronto,Ontario,2022-06-01,2022,6,205.9,Cents per litre
Thunder Bay,Ontario,2022-06-01,2022,6,214.4,Cents per litre
Winnipeg,Manitoba,2022-06-01,2022,6,205.3,Cents per litre
Regina,Saskatchewan,2022-06-01,2022,6,203.8,Cents per litre
Saskatoon,Saskatchewan,2022-06-01,2022,6,202.9,Cents per litre
Edmonton,Alberta,2022-06-01,2022,6,186,Cents per litre
Calgary,Alberta,2022-06-01,2022,6,189.5,Cents per litre
Vancouver,British Columbia,2022-06-01,2022,6,225.4,Cents per litre
Victoria,British Columbia,2022-06-01,2022,6,225.2,Cents per litre
Whitehorse,Yukon,2022-06-01,2022,6,217.1,Cents per litre
Yellowknife,Northwest Territories,2022-06-01,2022,6,208.1,Cents per litre
St. John's,Newfoundland and Labrador,2022-07-01,2022,7,200.4,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-07-01,2022,7,195.5,Cents per litre
Halifax,Nova Scotia,2022-07-01,2022,7,187.1,Cents per litre
Saint John,New Brunswick,2022-07-01,2022,7,192.1,Cents per litre
Québec,Quebec,2022-07-01,2022,7,201,Cents per litre
Montréal,Quebec,2022-07-01,2022,7,196.8,Cents per litre
Ottawa-Gatineau,Ontario,2022-07-01,2022,7,180.4,Cents per litre
Toronto,Ontario,2022-07-01,2022,7,180.5,Cents per litre
Thunder Bay,Ontario,2022-07-01,2022,7,185.7,Cents per litre
Winnipeg,Manitoba,2022-07-01,2022,7,190.1,Cents per litre
Regina,Saskatchewan,2022-07-01,2022,7,191.4,Cents per litre
Saskatoon,Saskatchewan,2022-07-01,2022,7,186.5,Cents per litre
Edmonton,Alberta,2022-07-01,2022,7,179.1,Cents per litre
Calgary,Alberta,2022-07-01,2022,7,183.1,Cents per litre
Vancouver,British Columbia,2022-07-01,2022,7,202.4,Cents per litre
Victoria,British Columbia,2022-07-01,2022,7,203,Cents per litre
Whitehorse,Yukon,2022-07-01,2022,7,208.5,Cents per litre
Yellowknife,Northwest Territories,2022-07-01,2022,7,200,Cents per litre
St. John's,Newfoundland and Labrador,2022-08-01,2022,8,184.3,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-08-01,2022,8,180,Cents per litre
Halifax,Nova Scotia,2022-08-01,2022,8,170.2,Cents per litre
Saint John,New Brunswick,2022-08-01,2022,8,177.1,Cents per litre
Québec,Quebec,2022-08-01,2022,8,186.8,Cents per litre
Montréal,Quebec,2022-08-01,2022,8,183.5,Cents per litre
Ottawa-Gatineau,Ontario,2022-08-01,2022,8,165.5,Cents per litre
Toronto,Ontario,2022-08-01,2022,8,165.6,Cents per litre
Thunder Bay,Ontario,2022-08-01,2022,8,164.3,Cents per litre
Winnipeg,Manitoba,2022-08-01,2022,8,169.9,Cents per litre
Regina,Saskatchewan,2022-08-01,2022,8,158,Cents per litre
Saskatoon,Saskatchewan,2022-08-01,2022,8,153.8,Cents per litre
Edmonton,Alberta,2022-08-01,2022,8,147.3,Cents per litre
Calgary,Alberta,2022-08-01,2022,8,153,Cents per litre
Vancouver,British Columbia,2022-08-01,2022,8,193.2,Cents per litre
Victoria,British Columbia,2022-08-01,2022,8,189,Cents per litre
Whitehorse,Yukon,2022-08-01,2022,8,186.6,Cents per litre
Yellowknife,Northwest Territories,2022-08-01,2022,8,177.1,Cents per litre
St. John's,Newfoundland and Labrador,2022-09-01,2022,9,166.8,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-09-01,2022,9,163.7,Cents per litre
Halifax,Nova Scotia,2022-09-01,2022,9,153.5,Cents per litre
Saint John,New Brunswick,2022-09-01,2022,9,158.5,Cents per litre
Québec,Quebec,2022-09-01,2022,9,165.8,Cents per litre
Montréal,Quebec,2022-09-01,2022,9,160.8,Cents per litre
Ottawa-Gatineau,Ontario,2022-09-01,2022,9,148.7,Cents per litre
Toronto,Ontario,2022-09-01,2022,9,148.7,Cents per litre
Thunder Bay,Ontario,2022-09-01,2022,9,164.9,Cents per litre
Winnipeg,Manitoba,2022-09-01,2022,9,169.2,Cents per litre
Regina,Saskatchewan,2022-09-01,2022,9,158.1,Cents per litre
Saskatoon,Saskatchewan,2022-09-01,2022,9,155,Cents per litre
Edmonton,Alberta,2022-09-01,2022,9,136.8,Cents per litre
Calgary,Alberta,2022-09-01,2022,9,144.2,Cents per litre
Vancouver,British Columbia,2022-09-01,2022,9,205.7,Cents per litre
Victoria,British Columbia,2022-09-01,2022,9,196.5,Cents per litre
Whitehorse,Yukon,2022-09-01,2022,9,186.2,Cents per litre
Yellowknife,Northwest Territories,2022-09-01,2022,9,173.9,Cents per litre
St. John's,Newfoundland and Labrador,2022-10-01,2022,10,180.1,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-10-01,2022,10,177.1,Cents per litre
Halifax,Nova Scotia,2022-10-01,2022,10,167.2,Cents per litre
Saint John,New Brunswick,2022-10-01,2022,10,168.9,Cents per litre
Québec,Quebec,2022-10-01,2022,10,176.3,Cents per litre
Montréal,Quebec,2022-10-01,2022,10,173.4,Cents per litre
Ottawa-Gatineau,Ontario,2022-10-01,2022,10,164.3,Cents per litre
Toronto,Ontario,2022-10-01,2022,10,164.3,Cents per litre
Thunder Bay,Ontario,2022-10-01,2022,10,185.4,Cents per litre
Winnipeg,Manitoba,2022-10-01,2022,10,184.3,Cents per litre
Regina,Saskatchewan,2022-10-01,2022,10,177.8,Cents per litre
Saskatoon,Saskatchewan,2022-10-01,2022,10,177.3,Cents per litre
Edmonton,Alberta,2022-10-01,2022,10,163.4,Cents per litre
Calgary,Alberta,2022-10-01,2022,10,167.1,Cents per litre
Vancouver,British Columbia,2022-10-01,2022,10,206.9,Cents per litre
Victoria,British Columbia,2022-10-01,2022,10,211.6,Cents per litre
Whitehorse,Yukon,2022-10-01,2022,10,199.9,Cents per litre
Yellowknife,Northwest Territories,2022-10-01,2022,10,180.2,Cents per litre
St. John's,Newfoundland and Labrador,2022-11-01,2022,11,181.2,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-11-01,2022,11,177,Cents per litre
Halifax,Nova Scotia,2022-11-01,2022,11,170.2,Cents per litre
Saint John,New Brunswick,2022-11-01,2022,11,174.1,Cents per litre
Québec,Quebec,2022-11-01,2022,11,179.3,Cents per litre
Montréal,Quebec,2022-11-01,2022,11,173.3,Cents per litre
Ottawa-Gatineau,Ontario,2022-11-01,2022,11,161.5,Cents per litre
Toronto,Ontario,2022-11-01,2022,11,161.6,Cents per litre
Thunder Bay,Ontario,2022-11-01,2022,11,159.1,Cents per litre
Winnipeg,Manitoba,2022-11-01,2022,11,171.7,Cents per litre
Regina,Saskatchewan,2022-11-01,2022,11,162.3,Cents per litre
Saskatoon,Saskatchewan,2022-11-01,2022,11,157.1,Cents per litre
Edmonton,Alberta,2022-11-01,2022,11,148.1,Cents per litre
Calgary,Alberta,2022-11-01,2022,11,149.3,Cents per litre
Vancouver,British Columbia,2022-11-01,2022,11,183.5,Cents per litre
Victoria,British Columbia,2022-11-01,2022,11,185.7,Cents per litre
Whitehorse,Yukon,2022-11-01,2022,11,186.3,Cents per litre
Yellowknife,Northwest Territories,2022-11-01,2022,11,174.1,Cents per litre
St. John's,Newfoundland and Labrador,2022-12-01,2022,12,157.8,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2022-12-01,2022,12,151.2,Cents per litre
Halifax,Nova Scotia,2022-12-01,2022,12,144,Cents per litre
Saint John,New Brunswick,2022-12-01,2022,12,149.5,Cents per litre
Québec,Quebec,2022-12-01,2022,12,157.4,Cents per litre
Montréal,Quebec,2022-12-01,2022,12,151.6,Cents per litre
Ottawa-Gatineau,Ontario,2022-12-01,2022,12,140.6,Cents per litre
Toronto,Ontario,2022-12-01,2022,12,140.7,Cents per litre
Thunder Bay,Ontario,2022-12-01,2022,12,140.1,Cents per litre
Winnipeg,Manitoba,2022-12-01,2022,12,150.8,Cents per litre
Regina,Saskatchewan,2022-12-01,2022,12,142.1,Cents per litre
Saskatoon,Saskatchewan,2022-12-01,2022,12,140,Cents per litre
Edmonton,Alberta,2022-12-01,2022,12,126.2,Cents per litre
Calgary,Alberta,2022-12-01,2022,12,124.2,Cents per litre
Vancouver,British Columbia,2022-12-01,2022,12,164.1,Cents per litre
Victoria,British Columbia,2022-12-01,2022,12,160.4,Cents per litre
Whitehorse,Yukon,2022-12-01,2022,12,174.5,Cents per litre
Yellowknife,Northwest Territories,2022-12-01,2022,12,158.7,Cents per litre
St. John's,Newfoundland and Labrador,2023-01-01,2023,1,165.5,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-01-01,2023,1,161.8,Cents per litre
Halifax,Nova Scotia,2023-01-01,2023,1,151.3,Cents per litre
Saint John,New Brunswick,2023-01-01,2023,1,157.4,Cents per litre
Québec,Quebec,2023-01-01,2023,1,165.1,Cents per litre
Montréal,Quebec,2023-01-01,2023,1,160.4,Cents per litre
Ottawa-Gatineau,Ontario,2023-01-01,2023,1,148.6,Cents per litre
Toronto,Ontario,2023-01-01,2023,1,148.6,Cents per litre
Thunder Bay,Ontario,2023-01-01,2023,1,150.5,Cents per litre
Winnipeg,Manitoba,2023-01-01,2023,1,147.2,Cents per litre
Regina,Saskatchewan,2023-01-01,2023,1,147.9,Cents per litre
Saskatoon,Saskatchewan,2023-01-01,2023,1,147.6,Cents per litre
Edmonton,Alberta,2023-01-01,2023,1,127.4,Cents per litre
Calgary,Alberta,2023-01-01,2023,1,128.6,Cents per litre
Vancouver,British Columbia,2023-01-01,2023,1,179.3,Cents per litre
Victoria,British Columbia,2023-01-01,2023,1,173.4,Cents per litre
Whitehorse,Yukon,2023-01-01,2023,1,169.6,Cents per litre
Yellowknife,Northwest Territories,2023-01-01,2023,1,158,Cents per litre
St. John's,Newfoundland and Labrador,2023-02-01,2023,2,166.1,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-02-01,2023,2,162.7,Cents per litre
Halifax,Nova Scotia,2023-02-01,2023,2,151.4,Cents per litre
Saint John,New Brunswick,2023-02-01,2023,2,158.7,Cents per litre
Québec,Quebec,2023-02-01,2023,2,161.9,Cents per litre
Montréal,Quebec,2023-02-01,2023,2,157.9,Cents per litre
Ottawa-Gatineau,Ontario,2023-02-01,2023,2,146,Cents per litre
Toronto,Ontario,2023-02-01,2023,2,144.6,Cents per litre
Thunder Bay,Ontario,2023-02-01,2023,2,151.7,Cents per litre
Winnipeg,Manitoba,2023-02-01,2023,2,153.2,Cents per litre
Regina,Saskatchewan,2023-02-01,2023,2,147.9,Cents per litre
Saskatoon,Saskatchewan,2023-02-01,2023,2,146.4,Cents per litre
Edmonton,Alberta,2023-02-01,2023,2,123,Cents per litre
Calgary,Alberta,2023-02-01,2023,2,125.5,Cents per litre
Vancouver,British Columbia,2023-02-01,2023,2,183.3,Cents per litre
Victoria,British Columbia,2023-02-01,2023,2,178.6,Cents per litre
Whitehorse,Yukon,2023-02-01,2023,2,167.8,Cents per litre
Yellowknife,Northwest Territories,2023-02-01,2023,2,160.7,Cents per litre
St. John's,Newfoundland and Labrador,2023-03-01,2023,3,165.1,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-03-01,2023,3,160.7,Cents per litre
Halifax,Nova Scotia,2023-03-01,2023,3,150.1,Cents per litre
Saint John,New Brunswick,2023-03-01,2023,3,156.7,Cents per litre
Québec,Quebec,2023-03-01,2023,3,162.8,Cents per litre
Montréal,Quebec,2023-03-01,2023,3,160.1,Cents per litre
Ottawa-Gatineau,Ontario,2023-03-01,2023,3,147.7,Cents per litre
Toronto,Ontario,2023-03-01,2023,3,145.8,Cents per litre
Thunder Bay,Ontario,2023-03-01,2023,3,160.7,Cents per litre
Winnipeg,Manitoba,2023-03-01,2023,3,151.5,Cents per litre
Regina,Saskatchewan,2023-03-01,2023,3,155.1,Cents per litre
Saskatoon,Saskatchewan,2023-03-01,2023,3,152.7,Cents per litre
Edmonton,Alberta,2023-03-01,2023,3,129,Cents per litre
Calgary,Alberta,2023-03-01,2023,3,132.2,Cents per litre
Vancouver,British Columbia,2023-03-01,2023,3,183,Cents per litre
Victoria,British Columbia,2023-03-01,2023,3,180.9,Cents per litre
Whitehorse,Yukon,2023-03-01,2023,3,169.2,Cents per litre
Yellowknife,Northwest Territories,2023-03-01,2023,3,162.3,Cents per litre
St. John's,Newfoundland and Labrador,2023-04-01,2023,4,174.3,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-04-01,2023,4,168.4,Cents per litre
Halifax,Nova Scotia,2023-04-01,2023,4,163.2,Cents per litre
Saint John,New Brunswick,2023-04-01,2023,4,169.3,Cents per litre
Québec,Quebec,2023-04-01,2023,4,171.7,Cents per litre
Montréal,Quebec,2023-04-01,2023,4,167.4,Cents per litre
Ottawa-Gatineau,Ontario,2023-04-01,2023,4,157.8,Cents per litre
Toronto,Ontario,2023-04-01,2023,4,156.6,Cents per litre
Thunder Bay,Ontario,2023-04-01,2023,4,165.7,Cents per litre
Winnipeg,Manitoba,2023-04-01,2023,4,162.4,Cents per litre
Regina,Saskatchewan,2023-04-01,2023,4,160.5,Cents per litre
Saskatoon,Saskatchewan,2023-04-01,2023,4,158.8,Cents per litre
Edmonton,Alberta,2023-04-01,2023,4,140.4,Cents per litre
Calgary,Alberta,2023-04-01,2023,4,145.1,Cents per litre
Vancouver,British Columbia,2023-04-01,2023,4,188.9,Cents per litre
Victoria,British Columbia,2023-04-01,2023,4,184.9,Cents per litre
Whitehorse,Yukon,2023-04-01,2023,4,183.1,Cents per litre
Yellowknife,Northwest Territories,2023-04-01,2023,4,166.9,Cents per litre
St. John's,Newfoundland and Labrador,2023-05-01,2023,5,165.5,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-05-01,2023,5,161.2,Cents per litre
Halifax,Nova Scotia,2023-05-01,2023,5,151.4,Cents per litre
Saint John,New Brunswick,2023-05-01,2023,5,159.1,Cents per litre
Québec,Quebec,2023-05-01,2023,5,173.8,Cents per litre
Montréal,Quebec,2023-05-01,2023,5,166.4,Cents per litre
Ottawa-Gatineau,Ontario,2023-05-01,2023,5,156,Cents per litre
Toronto,Ontario,2023-05-01,2023,5,156.1,Cents per litre
Thunder Bay,Ontario,2023-05-01,2023,5,162.6,Cents per litre
Winnipeg,Manitoba,2023-05-01,2023,5,163,Cents per litre
Regina,Saskatchewan,2023-05-01,2023,5,160,Cents per litre
Saskatoon,Saskatchewan,2023-05-01,2023,5,156,Cents per litre
Edmonton,Alberta,2023-05-01,2023,5,138.1,Cents per litre
Calgary,Alberta,2023-05-01,2023,5,146,Cents per litre
Vancouver,British Columbia,2023-05-01,2023,5,187.8,Cents per litre
Victoria,British Columbia,2023-05-01,2023,5,185,Cents per litre
Whitehorse,Yukon,2023-05-01,2023,5,183.9,Cents per litre
Yellowknife,Northwest Territories,2023-05-01,2023,5,166,Cents per litre
St. John's,Newfoundland and Labrador,2023-06-01,2023,6,168.4,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-06-01,2023,6,163.4,Cents per litre
Halifax,Nova Scotia,2023-06-01,2023,6,153.1,Cents per litre
Saint John,New Brunswick,2023-06-01,2023,6,161.4,Cents per litre
Québec,Quebec,2023-06-01,2023,6,177.9,Cents per litre
Montréal,Quebec,2023-06-01,2023,6,169.1,Cents per litre
Ottawa-Gatineau,Ontario,2023-06-01,2023,6,158.7,Cents per litre
Toronto,Ontario,2023-06-01,2023,6,159.1,Cents per litre
Thunder Bay,Ontario,2023-06-01,2023,6,167,Cents per litre
Winnipeg,Manitoba,2023-06-01,2023,6,157.6,Cents per litre
Regina,Saskatchewan,2023-06-01,2023,6,159.8,Cents per litre
Saskatoon,Saskatchewan,2023-06-01,2023,6,156.3,Cents per litre
Edmonton,Alberta,2023-06-01,2023,6,139.4,Cents per litre
Calgary,Alberta,2023-06-01,2023,6,144.6,Cents per litre
Vancouver,British Columbia,2023-06-01,2023,6,202,Cents per litre
Victoria,British Columbia,2023-06-01,2023,6,197.3,Cents per litre
Whitehorse,Yukon,2023-06-01,2023,6,183.9,Cents per litre
Yellowknife,Northwest Territories,2023-06-01,2023,6,166.9,Cents per litre
St. John's,Newfoundland and Labrador,2023-07-01,2023,7,174.8,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-07-01,2023,7,173.7,Cents per litre
Halifax,Nova Scotia,2023-07-01,2023,7,174.7,Cents per litre
Saint John,New Brunswick,2023-07-01,2023,7,170.6,Cents per litre
Québec,Quebec,2023-07-01,2023,7,174.6,Cents per litre
Montréal,Quebec,2023-07-01,2023,7,172.2,Cents per litre
Ottawa-Gatineau,Ontario,2023-07-01,2023,7,162,Cents per litre
Toronto,Ontario,2023-07-01,2023,7,162.5,Cents per litre
Thunder Bay,Ontario,2023-07-01,2023,7,161.8,Cents per litre
Winnipeg,Manitoba,2023-07-01,2023,7,157.5,Cents per litre
Regina,Saskatchewan,2023-07-01,2023,7,156.2,Cents per litre
Saskatoon,Saskatchewan,2023-07-01,2023,7,153.5,Cents per litre
Edmonton,Alberta,2023-07-01,2023,7,136.7,Cents per litre
Calgary,Alberta,2023-07-01,2023,7,141.3,Cents per litre
Vancouver,British Columbia,2023-07-01,2023,7,197,Cents per litre
Victoria,British Columbia,2023-07-01,2023,7,195,Cents per litre
Whitehorse,Yukon,2023-07-01,2023,7,183.9,Cents per litre
Yellowknife,Northwest Territories,2023-07-01,2023,7,166.8,Cents per litre
St. John's,Newfoundland and Labrador,2023-08-01,2023,8,188,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-08-01,2023,8,185.3,Cents per litre
Halifax,Nova Scotia,2023-08-01,2023,8,185,Cents per litre
Saint John,New Brunswick,2023-08-01,2023,8,182.7,Cents per litre
Québec,Quebec,2023-08-01,2023,8,185,Cents per litre
Montréal,Quebec,2023-08-01,2023,8,179.8,Cents per litre
Ottawa-Gatineau,Ontario,2023-08-01,2023,8,168.9,Cents per litre
Toronto,Ontario,2023-08-01,2023,8,169.4,Cents per litre
Thunder Bay,Ontario,2023-08-01,2023,8,170,Cents per litre
Winnipeg,Manitoba,2023-08-01,2023,8,163.3,Cents per litre
Regina,Saskatchewan,2023-08-01,2023,8,163.4,Cents per litre
Saskatoon,Saskatchewan,2023-08-01,2023,8,157.6,Cents per litre
Edmonton,Alberta,2023-08-01,2023,8,142.5,Cents per litre
Calgary,Alberta,2023-08-01,2023,8,146.8,Cents per litre
Vancouver,British Columbia,2023-08-01,2023,8,206.9,Cents per litre
Victoria,British Columbia,2023-08-01,2023,8,198.7,Cents per litre
Whitehorse,Yukon,2023-08-01,2023,8,191.4,Cents per litre
Yellowknife,Northwest Territories,2023-08-01,2023,8,167.2,Cents per litre
St. John's,Newfoundland and Labrador,2023-09-01,2023,9,190,Cents per litre
Charlottetown and Summerside,Prince Edward Island,2023-09-01,2023,9,184.8,Cents per litre
Halifax,Nova Scotia,2023-09-01,2023,9,182.2,Cents per litre
Saint John,New Brunswick,2023-09-01,2023,9,184.5,Cents per litre
Québec,Quebec,2023-09-01,2023,9,182.6,Cents per litre
Montréal,Quebec,2023-09-01,2023,9,178.4,Cents per litre
Ottawa-Gatineau,Ontario,2023-09-01,2023,9,164.9,Cents per litre
Toronto,Ontario,2023-09-01,2023,9,165.6,Cents per litre
Thunder Bay,Ontario,2023-09-01,2023,9,168.2,Cents per litre
Winnipeg,Manitoba,2023-09-01,2023,9,163.4,Cents per litre
Regina,Saskatchewan,2023-09-01,2023,9,163.7,Cents per litre
Saskatoon,Saskatchewan,2023-09-01,2023,9,155.8,Cents per litre
Edmonton,Alberta,2023-09-01,2023,9,141.8,Cents per litre
Calgary,Alberta,2023-09-01,2023,9,143.1,Cents per litre
Vancouver,British Columbia,2023-09-01,2023,9,203.6,Cents per litre
Victoria,British Columbia,2023-09-01,2023,9,200.9,Cents per litre
Whitehorse,Yukon,2023-09-01,2023,9,193.6,Cents per litre
Yellowknife,Northwest Territories,2023-09-01,2023,9,167.2,Cents per litre
