iso3c,year,pop_000,le_birth,le_15,le_65,tfr
MWI,1953,3084.787,33.097,42.994,10.255,6.845
MWI,1954,3145.073,33.395,43.255,10.337,6.786
MWI,1955,3207.173,33.793,43.677,10.451,6.827
MWI,1956,3273.462,34.217,44.115,10.549,6.866
MWI,1957,3343.903,34.519,44.325,10.629,6.912
MWI,1958,3418.32,34.8,44.486,10.688,6.952
MWI,1959,3496.431,35.021,44.545,10.728,7.004
MWI,1960,3578.432,35.199,44.548,10.777,7.029
MWI,1961,3663.73,35.326,44.455,10.805,7.069
MWI,1962,3752.657,35.654,44.73,10.888,7.097
MWI,1963,3845.652,35.618,44.476,10.861,7.125
MWI,1964,3941.604,35.692,44.426,10.875,7.095
MWI,1965,4039.118,35.724,44.368,10.889,7.108
MWI,1966,4139.075,35.866,44.479,10.941,7.161
MWI,1967,4242.453,35.897,44.365,10.942,7.22
MWI,1968,4349.072,36.036,44.401,10.965,7.276
MWI,1969,4457.788,36.321,44.663,11.043,7.29
MWI,1970,4567.935,36.731,44.984,11.128,7.315
MWI,1971,4682.347,37.239,45.244,11.201,7.33
MWI,1972,4802.612,37.904,45.58,11.3,7.348
MWI,1973,4929.344,38.544,45.733,11.331,7.364
MWI,1974,5063.134,39.271,45.981,11.392,7.374
MWI,1975,5205.263,40.222,46.513,11.562,7.403
MWI,1976,5356.666,41.227,47.082,11.762,7.43
MWI,1977,5519.787,42.233,47.587,11.938,7.46
MWI,1978,5703.638,43.29,48.074,12.096,7.48
MWI,1979,5913.981,44.268,48.396,12.19,7.509
MWI,1980,6144.298,45.094,48.683,12.271,7.567
MWI,1981,6390.44,45.701,48.798,12.31,7.544
MWI,1982,6649.342,45.991,48.784,12.308,7.513
MWI,1983,6919.353,46.038,48.834,12.324,7.435
MWI,1984,7197.281,45.579,48.538,12.226,7.357
MWI,1985,7480.722,44.947,48.083,12.193,7.291
MWI,1986,7769.434,44.343,47.55,12.14,7.221
MWI,1987,8050.204,43.811,46.884,12.06,7.149
MWI,1988,8541.782,43.383,46.116,11.956,7.022
MWI,1989,8967.781,43.34,45.675,11.931,6.907
MWI,1990,9382.008,43.323,45.139,11.873,6.809
MWI,1991,9697.322,43.312,44.486,11.801,6.717
MWI,1992,9965.845,43.413,43.853,11.742,6.648
MWI,1993,10264.995,43.388,43.219,11.682,6.585
MWI,1994,10249.471,43.561,42.81,11.655,6.508
MWI,1995,10014.128,43.641,42.397,11.627,6.416
MWI,1996,10211.503,43.441,41.718,11.543,6.314
MWI,1997,10409.553,43.131,40.901,11.46,6.258
MWI,1998,10615.803,42.848,40.064,11.334,6.235
MWI,1999,10849.109,43.568,40.379,11.428,6.152
MWI,2000,11098.802,44.518,40.655,11.554,6.036
MWI,2001,11359.972,45.895,41.276,11.659,5.993
MWI,2002,11637.665,47.221,41.822,11.78,5.96
MWI,2003,11931.332,48.79,42.472,11.958,5.942
MWI,2004,12244.598,50.453,43.49,12.144,5.93
MWI,2005,12578.086,52.044,44.63,12.346,5.91
MWI,2006,12933.211,53.238,45.49,12.506,5.841
MWI,2007,13303.402,53.946,45.956,12.621,5.736
MWI,2008,13687.524,54.604,46.256,12.757,5.605
MWI,2009,14091.321,55.448,46.805,12.894,5.453
MWI,2010,14506.543,56.381,47.425,13.04,5.274
MWI,2011,14930.3,57.455,48.087,13.179,5.106
MWI,2012,15361.888,58.679,48.865,13.329,4.924
MWI,2013,15800.613,59.729,49.449,13.5,4.778
MWI,2014,16248.938,60.899,50.193,13.588,4.612
MWI,2015,16706.995,61.378,50.376,13.647,4.452
MWI,2016,17170.888,62.209,50.938,13.774,4.309
MWI,2017,17640.359,62.977,51.484,13.896,4.22
MWI,2018,18121.975,63.276,51.594,13.981,4.14
MWI,2019,18613.791,64.119,52.331,14.17,4.072
MWI,2020,19120.882,63.717,51.778,13.524,3.995
MWI,2021,19633.241,62.904,50.824,12.666,3.917
MUS,1950,517.924,52.442,45.022,7.784,6.049
MUS,1951,532.962,51.505,44.88,7.717,5.993
MUS,1952,548.254,50.187,44.559,7.562,5.897
MUS,1953,563.524,49.848,44.552,7.545,5.838
MUS,1954,576.347,51.283,45.138,7.784,5.816
MUS,1955,589.734,53.004,45.88,8.104,5.828
MUS,1956,603.999,53.9,46.282,8.324,5.872
MUS,1957,619.063,54.038,46.347,8.364,5.942
MUS,1958,634.729,54.027,46.34,8.376,6.027
MUS,1959,651.064,54.587,46.834,8.585,6.109
MUS,1960,668.394,55.259,47.383,8.832,6.167
MUS,1961,684.972,56.345,48.103,9.13,6.178
MUS,1962,701.514,57.337,48.728,9.404,6.124
MUS,1963,718.13,58.206,49.285,9.665,5.993
MUS,1964,734.369,58.99,49.903,9.979,5.785
MUS,1965,750.59,59.388,50.383,10.241,5.51
MUS,1966,766.666,58.95,50.346,10.213,5.187
MUS,1967,782.257,58.111,49.946,9.982,4.847
MUS,1968,796.898,58.497,50.321,10.142,4.516
MUS,1969,810.62,59.694,50.887,10.424,4.213
MUS,1970,823.773,60.81,51.437,10.72,3.952
MUS,1971,836.458,60.788,51.372,10.66,3.741
MUS,1972,848.366,60.506,51.396,10.66,3.575
MUS,1973,859.706,60.869,51.778,10.842,3.444
MUS,1974,871.03,61.34,51.669,10.818,3.341
MUS,1975,882.45,62.044,51.674,10.82,3.196
MUS,1976,894.134,62.479,51.567,10.776,3.13
MUS,1977,906.198,63.454,52.237,11.132,3.061
MUS,1978,918.951,64.307,52.866,11.491,2.99
MUS,1979,932.719,65.051,53.43,11.815,2.894
MUS,1980,947.35,65.624,53.786,12.003,2.782
MUS,1981,962.38,66.43,54.351,12.313,2.648
MUS,1982,977.233,66.945,54.612,12.463,2.513
MUS,1983,991.118,67.181,54.65,12.5,2.394
MUS,1984,1004.881,67.224,54.568,12.473,2.248
MUS,1985,1019.001,67.371,54.661,12.553,2.083
MUS,1986,1032.537,67.66,54.938,12.735,1.948
MUS,1987,1045.52,67.993,55.251,12.933,2.006
MUS,1988,1058.098,68.222,55.386,13.034,2.102
MUS,1989,1070.561,68.811,55.816,13.296,2.204
MUS,1990,1083.361,69.387,56.233,13.545,2.294
MUS,1991,1097.219,70.099,56.848,13.906,2.288
MUS,1992,1111.3,70.288,56.993,13.983,2.358
MUS,1993,1126.128,70.271,56.976,13.969,2.309
MUS,1994,1140.376,70.339,57.079,14.044,2.242
MUS,1995,1153.946,70.526,57.307,14.201,2.135
MUS,1996,1166.469,70.418,57.228,14.17,2.115
MUS,1997,1178.615,70.645,57.442,14.309,2.032
MUS,1998,1189.899,70.788,57.525,14.363,1.907
MUS,1999,1199.861,71.365,57.999,14.659,2.031
MUS,2000,1210.965,71.637,58.154,14.757,1.975
MUS,2001,1220.896,71.887,58.31,14.854,1.923
MUS,2002,1229.648,72.011,58.368,14.902,1.955
MUS,2003,1238.296,72.28,58.595,15.055,1.918
MUS,2004,1246.384,72.484,58.781,15.183,1.927
MUS,2005,1254.376,72.675,58.961,15.31,1.883
MUS,2006,1261.72,72.891,59.162,15.452,1.775
MUS,2007,1267.814,73.079,59.332,15.588,1.736
MUS,2008,1273.354,73.338,59.565,15.746,1.667
MUS,2009,1278.013,73.633,59.836,15.92,1.588
MUS,2010,1281.722,73.999,60.192,16.132,1.554
MUS,2011,1284.938,74.241,60.445,16.277,1.541
MUS,2012,1287.533,74.368,60.593,16.339,1.53
MUS,2013,1289.956,74.712,60.959,16.577,1.423
MUS,2014,1291.427,74.852,61.06,16.613,1.424
MUS,2015,1292.8,74.975,61.162,16.652,1.37
MUS,2016,1293.506,75.011,61.199,16.645,1.397
MUS,2017,1294.316,74.881,61.097,16.521,1.433
MUS,2018,1295.165,74.919,61.177,16.52,1.406
MUS,2019,1295.598,75.118,61.422,16.658,1.394
MUS,2020,1296.96,74.331,60.707,17.187,1.414
MUS,2021,1298.695,73.555,59.928,16.233,1.41
MYT,1950,20.336,42.904,44.847,11.067,7.109
MYT,1951,20.752,43.683,45.179,11.084,7.089
MYT,1952,21.181,45.246,45.821,11.123,7.103
MYT,1953,21.641,46.537,46.206,11.136,7.089
MYT,1954,22.125,47.944,46.763,11.188,7.083
MYT,1955,22.659,49.272,47.282,11.234,7.069
MYT,1956,23.226,50.433,47.685,11.237,7.056
MYT,1957,23.814,51.558,48.082,11.287,7.082
MYT,1958,24.442,52.703,48.55,11.335,7.125
MYT,1959,25.109,53.564,48.769,11.356,7.147
MYT,1960,25.808,54.487,49.107,11.402,7.173
MYT,1961,26.521,55.487,49.566,11.473,7.185
MYT,1962,27.262,56.267,49.825,11.519,7.212
MYT,1963,28.043,57.181,50.256,11.606,7.225
MYT,1964,28.854,57.931,50.54,11.662,7.256
MYT,1965,29.709,58.71,50.885,11.734,7.276
MYT,1966,30.62,59.675,51.449,11.847,7.312
MYT,1967,31.608,60.429,51.815,11.937,7.353
MYT,1968,32.655,61.147,52.167,12.021,7.393
MYT,1969,33.727,61.714,52.393,12.092,7.442
MYT,1970,34.825,62.441,52.795,12.193,7.464
MYT,1971,35.941,63.254,53.297,12.337,7.512
MYT,1972,37.158,64.001,53.754,12.465,7.526
MYT,1973,38.454,64.558,54.037,12.539,7.547
MYT,1974,39.845,65.037,54.262,12.63,7.558
MYT,1975,41.309,65.731,54.712,12.767,7.577
MYT,1976,42.885,66.234,54.99,12.88,7.524
MYT,1977,44.541,66.789,55.326,12.991,7.466
MYT,1978,46.343,67.265,55.603,13.12,7.405
MYT,1979,48.418,67.817,55.961,13.25,7.326
MYT,1980,50.876,68.276,56.244,13.368,7.234
MYT,1981,53.589,68.759,56.554,13.493,7.141
MYT,1982,56.482,69.222,56.86,13.639,7.038
MYT,1983,59.585,69.489,56.98,13.722,6.935
MYT,1984,62.839,70.177,57.524,13.922,6.823
MYT,1985,66.335,70.454,57.669,14.027,6.714
MYT,1986,70.24,70.678,57.769,14.113,6.602
MYT,1987,74.651,71.312,58.282,14.328,6.484
MYT,1988,79.441,71.541,58.402,14.422,6.372
MYT,1989,84.525,71.747,58.505,14.517,6.255
MYT,1990,89.854,72.202,58.864,14.704,6.147
MYT,1991,95.463,72.633,59.198,14.877,6.048
MYT,1992,101.401,72.868,59.347,14.995,5.933
MYT,1993,107.706,73.083,59.481,15.116,5.834
MYT,1994,114.377,73.51,59.833,15.299,5.73
MYT,1995,121.333,73.668,59.919,15.382,5.627
MYT,1996,128.549,74.207,60.383,15.618,5.515
MYT,1997,135.833,74.374,60.489,15.73,5.384
MYT,1998,142.785,74.612,60.667,15.873,5.255
MYT,1999,149.377,75.146,61.144,16.11,5.126
MYT,2000,155.907,75.347,61.292,16.244,4.988
MYT,2001,162.524,75.568,61.463,16.386,4.892
MYT,2002,168.9,75.792,61.64,16.534,4.844
MYT,2003,175.443,76.043,61.846,16.695,4.8
MYT,2004,182.167,76.272,62.034,16.843,4.759
MYT,2005,185.333,76.417,62.138,16.919,4.717
MYT,2006,188.951,76.516,62.199,16.959,4.669
MYT,2007,192.87,76.671,62.317,17.03,4.61
MYT,2008,198.347,76.822,62.434,17.138,4.539
MYT,2009,203.624,77.065,62.644,17.3,4.456
MYT,2010,209.052,77.311,62.861,17.474,4.379
MYT,2011,214.519,77.536,63.061,17.622,4.328
MYT,2012,220.243,77.696,63.203,17.733,4.291
MYT,2013,226.903,77.695,63.189,17.763,4.442
MYT,2014,235.056,77.595,63.082,17.748,4.639
MYT,2015,244.373,77.417,62.903,17.696,4.926
MYT,2016,254.717,77.366,62.853,17.674,5.052
MYT,2017,265.849,77.344,62.833,17.659,5.088
MYT,2018,277.281,77.165,62.654,17.598,4.911
MYT,2019,288.628,77.153,62.641,17.598,4.895
MYT,2020,300.35,75.411,60.883,16.199,4.546
MYT,2021,310.823,74.229,59.69,15.514,4.439
MOZ,1950,5878.439,37.259,43.886,10.669,5.988
MOZ,1951,5961.991,37.492,43.985,10.688,6.023
MOZ,1952,6042.57,37.928,44.144,10.722,6.063
MOZ,1953,6122.189,38.328,44.243,10.74,6.086
MOZ,1954,6197.18,38.768,44.394,10.773,6.111
MOZ,1955,6277.208,39.182,44.516,10.793,6.138
MOZ,1956,6360.601,39.626,44.684,10.828,6.155
MOZ,1957,6447.724,40.015,44.772,10.831,6.182
MOZ,1958,6537.916,40.463,44.95,10.877,6.19
MOZ,1959,6622.75,40.852,45.086,10.908,6.244
MOZ,1960,6728.57,41.221,45.226,10.935,6.315
MOZ,1961,6848.18,41.59,45.413,10.967,6.379
MOZ,1962,6986.862,41.832,45.504,10.982,6.446
MOZ,1963,7133.889,41.934,45.48,10.979,6.492
MOZ,1964,7285.726,41.67,45.139,10.936,6.517
MOZ,1965,7441.552,41.699,45.142,10.944,6.546
MOZ,1966,7606.756,41.639,45.064,10.944,6.592
MOZ,1967,7772.53,41.663,45.123,10.956,6.625
MOZ,1968,7946.411,41.667,45.148,10.963,6.668
MOZ,1969,8124.646,41.71,45.207,10.974,6.708
MOZ,1970,8311.213,41.755,45.246,10.984,6.717
MOZ,1971,8512.139,41.739,45.27,10.989,6.721
MOZ,1972,8733.641,41.59,44.923,10.985,6.739
MOZ,1973,8987.53,41.707,45.025,11.009,6.73
MOZ,1974,9259.807,42.065,45.454,11.035,6.712
MOZ,1975,9548.636,42.582,45.968,11.108,6.693
MOZ,1976,9858.828,42.635,45.975,11.113,6.664
MOZ,1977,10179.593,42.7,46.038,11.135,6.643
MOZ,1978,10547.557,42.795,46.111,11.156,6.61
MOZ,1979,10934.698,42.744,46.072,11.152,6.577
MOZ,1980,11320.99,42.801,46.137,11.17,6.515
MOZ,1981,11506.185,40.536,44.972,10.8,6.457
MOZ,1982,11773.846,40.703,45.091,10.839,6.403
MOZ,1983,12029.808,40.83,45.101,10.844,6.391
MOZ,1984,12296.848,38.38,41.192,10.604,6.401
MOZ,1985,12555.598,38.657,41.334,10.64,6.377
MOZ,1986,12804.531,40.681,42.088,10.969,6.364
MOZ,1987,13015.063,40.843,42.027,10.975,6.34
MOZ,1988,12914.524,43.844,45.978,11.242,6.304
MOZ,1989,12999.02,44.143,46.097,11.258,6.275
MOZ,1990,13176.188,44.469,46.324,11.274,6.221
MOZ,1991,13430.729,44.66,46.292,11.272,6.159
MOZ,1992,13691.622,44.949,46.323,11.271,6.099
MOZ,1993,13942.141,45.354,46.429,11.287,6.025
MOZ,1994,14470.366,45.606,46.219,11.245,5.958
MOZ,1995,15355.381,46.04,46.119,11.228,5.895
MOZ,1996,15834.279,46.636,46.144,11.237,5.85
MOZ,1997,16324.828,47.408,46.296,11.264,5.885
MOZ,1998,16718.62,48.024,46.245,11.252,5.86
MOZ,1999,17127.769,48.812,46.324,11.259,5.833
MOZ,2000,17548.018,49.491,46.332,11.254,5.812
MOZ,2001,17988.993,50.065,46.192,11.236,5.778
MOZ,2002,18452.44,50.59,46.13,11.229,5.734
MOZ,2003,18937.452,50.87,45.838,11.188,5.733
MOZ,2004,19436.057,51.249,45.727,11.176,5.667
MOZ,2005,19952.764,51.561,45.597,11.18,5.609
MOZ,2006,20469.465,51.961,45.599,11.187,5.55
MOZ,2007,21002.5,52.566,45.722,11.209,5.513
MOZ,2008,21558.526,53.164,45.949,11.248,5.579
MOZ,2009,22132.615,53.788,46.221,11.288,5.626
MOZ,2010,22740.704,54.198,46.493,11.328,5.63
MOZ,2011,23406.742,54.869,46.899,11.387,5.551
MOZ,2012,24114.1,55.639,47.431,11.466,5.451
MOZ,2013,24861.122,56.492,48.071,11.555,5.34
MOZ,2014,25642.34,57.274,48.637,11.635,5.131
MOZ,2015,26435.069,58.151,49.251,11.717,5.062
MOZ,2016,27251.422,59.038,49.932,11.823,4.992
MOZ,2017,28141.563,59.771,50.54,11.916,4.922
MOZ,2018,28997.319,60.526,51.172,12.025,4.852
MOZ,2019,29850.438,61.166,51.672,12.117,4.783
MOZ,2020,30720.752,61.172,51.461,11.586,4.713
MOZ,2021,31635.726,59.325,49.289,10.749,4.644
REU,1950,244.526,46.774,45.521,10.893,7.19
REU,1951,254.072,48.238,46.304,11.223,7.112
REU,1952,263.452,49.594,47.034,11.533,6.97
REU,1953,273.638,51.219,47.805,11.851,6.852
REU,1954,283.677,52.461,48.292,12.013,6.759
REU,1955,295.33,54.091,49.248,12.391,6.69
REU,1956,307.386,53.87,48.975,12.211,6.644
REU,1957,319.649,53.499,48.622,11.994,6.618
REU,1958,332.484,52.802,48.082,11.685,6.609
REU,1959,345.449,53.858,48.661,11.936,6.609
REU,1960,359.002,55.472,49.583,12.335,6.609
REU,1961,372.986,56.728,50.258,12.633,6.6
REU,1962,386.157,56.822,50.066,12.464,6.569
REU,1963,398.459,57.553,50.397,12.558,6.506
REU,1964,410.483,58.591,50.981,12.821,6.404
REU,1965,422.868,58.992,51.203,12.89,6.251
REU,1966,432.356,60.147,51.818,13.186,6.038
REU,1967,441.297,60.532,51.804,13.124,5.77
REU,1968,449.911,61.512,52.275,13.388,5.46
REU,1969,459.613,61.929,52.363,13.43,5.212
REU,1970,469.214,62.525,52.735,13.594,4.473
REU,1971,478.635,63.234,53.137,13.779,4.257
REU,1972,487.777,63.95,53.555,13.964,4.11
REU,1973,496.472,64.548,53.888,14.115,3.952
REU,1974,504.529,65.14,54.078,14.197,3.808
REU,1975,511.833,65.589,54.278,14.269,3.676
REU,1976,519.339,66.012,54.45,14.304,3.508
REU,1977,526.674,66.497,54.691,14.39,3.366
REU,1978,533.849,67.002,54.954,14.491,3.247
REU,1979,540.951,67.516,55.229,14.601,3.124
REU,1980,547.991,67.736,55.197,14.578,3.132
REU,1981,555.358,68.632,55.783,14.851,2.927
REU,1982,563.076,69.305,56.292,15.12,2.757
REU,1983,571.899,70.02,56.86,15.422,2.725
REU,1984,582.186,70.626,57.366,15.662,2.745
REU,1985,593.455,71.856,58.464,16.316,2.681
REU,1986,605.144,71.913,58.455,16.234,2.544
REU,1987,616.483,72.133,58.634,16.314,2.531
REU,1988,628.056,72.442,58.847,16.385,2.532
REU,1989,639.886,72.692,59.052,16.464,2.555
REU,1990,652.33,73.01,59.276,16.543,2.579
REU,1991,665.654,73.243,59.451,16.601,2.562
REU,1992,679.457,73.517,59.669,16.674,2.545
REU,1993,693.487,73.689,59.823,16.725,2.384
REU,1994,706.676,74.076,60.124,16.848,2.331
REU,1995,719.657,74.359,60.361,16.945,2.271
REU,1996,732.299,74.64,60.594,17.034,2.255
REU,1997,744.837,74.859,60.769,17.08,2.344
REU,1998,757.86,75.138,61.005,17.174,2.312
REU,1999,769.88,75.467,61.278,17.289,2.335
REU,2000,780.276,75.774,61.556,17.412,2.501
REU,2001,790.572,76.108,61.855,17.542,2.45
REU,2002,800.424,76.379,62.107,17.635,2.412
REU,2003,810.064,76.923,62.619,17.901,2.429
REU,2004,819.92,77.075,62.785,17.936,2.45
REU,2005,829.119,77.329,63.019,18.028,2.487
REU,2006,838.193,77.581,63.279,18.144,2.443
REU,2007,852.538,78.315,64.024,18.634,2.467
REU,2008,868.656,78.92,64.66,19.051,2.466
REU,2009,879.301,79.249,64.998,19.245,2.374
REU,2010,886.921,79.891,65.633,19.646,2.374
REU,2011,893.34,80.348,66.088,19.915,2.374
REU,2012,899.927,80.733,66.483,20.144,2.408
REU,2013,904.36,80.851,66.592,20.164,2.39
REU,2014,909.42,81.024,66.737,20.182,2.432
REU,2015,920.16,81.228,66.913,20.241,2.453
REU,2016,924.829,81.503,67.166,20.354,2.415
REU,2017,928.426,81.727,67.381,20.441,2.41
REU,2018,937.052,81.766,67.441,20.423,2.353
REU,2019,945.321,82.062,67.774,20.625,2.323
REU,2020,953.518,82.103,67.787,21.257,2.29
REU,2021,962.127,81.61,67.283,20.846,2.255
RWA,1950,2117.998,43.343,46.498,11.483,7.916
RWA,1951,2190.438,43.437,46.523,11.49,7.939
RWA,1952,2264.493,43.665,46.643,11.526,7.983
RWA,1953,2340.413,43.875,46.73,11.545,8.023
RWA,1954,2417.458,44.039,46.765,11.561,8.059
RWA,1955,2497.065,44.251,46.848,11.579,8.09
RWA,1956,2578.774,44.434,46.902,11.594,8.118
RWA,1957,2662.651,45.16,47.199,11.677,8.141
RWA,1958,2749.457,45.863,47.447,11.751,8.161
RWA,1959,2836.684,46.618,47.81,11.848,8.176
RWA,1960,2924.505,47.178,47.97,11.886,8.187
RWA,1961,3007.818,47.664,48.154,11.931,8.194
RWA,1962,3085.49,47.991,48.273,11.955,8.197
RWA,1963,3158.757,44.072,44.487,11.63,8.198
RWA,1964,3223.864,48.238,48.317,11.969,8.198
RWA,1965,3303.416,48.282,48.365,11.975,8.198
RWA,1966,3393.847,48.166,48.313,11.963,8.198
RWA,1967,3494.194,48.094,48.367,11.976,8.201
RWA,1968,3604.727,47.745,48.169,11.923,8.207
RWA,1969,3719.293,47.398,48.023,11.889,8.217
RWA,1970,3836.465,47.153,47.999,11.883,8.231
RWA,1971,3956.268,46.829,47.849,11.843,8.228
RWA,1972,4074.538,46.498,47.763,11.82,8.233
RWA,1973,4196.621,45.905,47.464,11.725,8.232
RWA,1974,4322.348,45.304,47.255,11.665,8.231
RWA,1975,4450.391,44.698,46.986,11.632,8.224
RWA,1976,4581.121,44.647,47.321,11.712,8.243
RWA,1977,4715.293,44.797,47.53,11.784,8.24
RWA,1978,4851.211,45.48,47.94,11.912,8.25
RWA,1979,4992.694,46.659,48.467,12.085,8.23
RWA,1980,5156.054,47.963,48.798,12.177,8.189
RWA,1981,5339.009,49.422,49.146,12.264,8.156
RWA,1982,5544.923,50.692,49.356,12.309,8.085
RWA,1983,5760.876,51.319,49.096,12.224,7.987
RWA,1984,5957.917,51.64,48.751,12.135,7.872
RWA,1985,6155.541,51.734,48.302,12.021,7.725
RWA,1986,6377.963,51.638,47.736,11.848,7.559
RWA,1987,6617.645,51.477,47.178,11.727,7.39
RWA,1988,6854.014,50.976,46.31,11.474,7.227
RWA,1989,7053.935,50.22,45.395,11.246,7.058
RWA,1990,7230.012,48.431,43.572,10.937,6.873
RWA,1991,7409.913,46.519,41.938,10.618,6.705
RWA,1992,7561.449,44.319,40.319,10.247,6.607
RWA,1993,7752.966,42.166,38.938,9.874,6.51
RWA,1994,8056.514,14.098,8.685,3.741,6.408
RWA,1995,5408.816,39.969,38.804,9.64,6.324
RWA,1996,5964.978,40.698,39.73,9.851,6.251
RWA,1997,7466.041,40.64,39.55,9.917,6.176
RWA,1998,7867.423,41.681,40.089,10.166,6.116
RWA,1999,7961.868,44.616,42.888,10.64,6.013
RWA,2000,8057.306,47.129,44.783,11.092,5.924
RWA,2001,8162.671,49.021,45.626,11.32,5.844
RWA,2002,8285.211,51.032,46.604,11.538,5.752
RWA,2003,8459.401,53.368,47.998,11.849,5.674
RWA,2004,8676.582,55.491,49.208,12.137,5.573
RWA,2005,8907.123,57.316,50.182,12.353,5.436
RWA,2006,9145.476,58.714,50.798,12.502,5.28
RWA,2007,9394.655,59.965,51.404,12.644,5.1
RWA,2008,9651.682,61.134,51.996,12.817,4.901
RWA,2009,9912.311,61.958,52.327,12.906,4.716
RWA,2010,10175.163,62.54,52.497,13.024,4.532
RWA,2011,10442.899,63.261,52.796,13.052,4.357
RWA,2012,10710.965,64.009,53.257,13.126,4.233
RWA,2013,10969.703,64.426,53.425,13.084,4.159
RWA,2014,11232.996,64.94,53.776,13.226,4.112
RWA,2015,11503.907,65.298,53.988,13.299,4.081
RWA,2016,11782.011,65.737,54.332,13.444,4.06
RWA,2017,12079.788,65.941,54.449,13.512,4.027
RWA,2018,12380.89,66.251,54.7,13.596,3.994
RWA,2019,12682.725,66.437,54.78,13.619,3.939
RWA,2020,12987.331,66.774,55.003,13.602,3.873
RWA,2021,13305.392,66.072,54.136,12.75,3.821
SYC,1950,38.038,50.879,43.964,8.768,4.84
SYC,1951,38.174,51.27,44.332,8.934,4.888
SYC,1952,38.427,51.556,44.554,9.038,4.946
SYC,1953,38.734,51.764,44.764,9.139,4.99
SYC,1954,39.102,52.08,44.931,9.222,4.912
SYC,1955,39.533,51.651,44.357,8.99,4.906
SYC,1956,40.044,51.839,44.476,9.061,4.93
SYC,1957,40.617,52.079,44.644,9.161,4.981
SYC,1958,41.269,52.343,44.836,9.27,5.057
SYC,1959,41.947,53.33,45.856,9.621,5.155
SYC,1960,42.741,54.53,47.024,10.22,5.27
SYC,1961,43.594,54.719,47.097,10.246,5.397
SYC,1962,44.488,54.819,47.155,10.268,5.526
SYC,1963,45.45,55.088,47.218,10.285,5.649
SYC,1964,46.478,54.253,46.195,9.819,5.757
SYC,1965,47.567,55.195,47.032,10.189,5.842
SYC,1966,48.679,56.254,47.964,10.581,5.894
SYC,1967,49.889,57.096,48.64,10.873,5.915
SYC,1968,51.157,57.237,48.426,10.745,5.9
SYC,1969,52.459,57.818,48.745,10.857,5.85
SYC,1970,53.737,58.483,49.094,10.981,5.761
SYC,1971,55.021,59.157,49.458,11.11,5.632
SYC,1972,56.367,59.896,49.863,11.273,5.468
SYC,1973,57.737,60.616,50.247,11.433,5.277
SYC,1974,58.981,61.348,50.653,11.607,5.066
SYC,1975,60.261,62.083,51.059,11.781,4.943
SYC,1976,61.624,62.822,51.472,11.959,4.195
SYC,1977,62.738,63.583,51.915,12.165,3.846
SYC,1978,63.594,64.264,52.298,12.346,4.015
SYC,1979,64.362,64.925,52.688,12.489,3.715
SYC,1980,64.961,65.485,53.002,12.601,3.789
SYC,1981,65.618,66.029,53.337,12.732,3.617
SYC,1982,66.242,66.549,53.678,12.875,3.064
SYC,1983,66.628,67.058,54.039,13.036,3.132
SYC,1984,67.089,67.562,54.419,13.215,3.163
SYC,1985,67.603,67.988,54.741,13.367,2.975
SYC,1986,68.063,68.48,55.146,13.571,2.982
SYC,1987,68.586,68.835,55.426,13.704,2.864
SYC,1988,69.207,69.464,55.999,13.971,2.814
SYC,1989,69.964,69.314,55.786,13.84,2.734
SYC,1990,70.721,69.014,55.432,13.644,2.61
SYC,1991,71.393,68.935,55.304,13.576,2.695
SYC,1992,72.114,69.082,55.408,13.704,2.526
SYC,1993,72.72,69.042,55.334,13.672,2.584
SYC,1994,73.361,68.976,55.246,13.563,2.598
SYC,1995,74.33,68.528,54.779,13.26,2.356
SYC,1996,75.14,68.931,55.17,13.444,2.313
SYC,1997,75.96,68.998,55.338,13.54,2.137
SYC,1998,77.103,69.864,56.086,14.309,2.044
SYC,1999,78.225,69.544,55.752,13.964,2.046
SYC,2000,79.441,69.722,55.921,14.003,2.07
SYC,2001,80.679,69.985,56.178,14.153,1.984
SYC,2002,81.845,70.395,56.585,14.412,2.03
SYC,2003,83.022,70.982,57.161,14.711,2.049
SYC,2004,84.162,71.162,57.37,14.851,2.038
SYC,2005,85.267,71.562,57.729,15.026,2.192
SYC,2006,86.499,71.834,57.999,15.168,2.106
SYC,2007,87.687,72.112,58.291,15.313,2.229
SYC,2008,88.962,72.397,58.564,15.439,2.323
SYC,2009,90.326,72.688,58.861,15.575,2.374
SYC,2010,91.734,72.97,59.154,15.702,2.199
SYC,2011,93.083,73.754,59.953,16.157,2.372
SYC,2012,94.571,73.643,59.852,15.987,2.415
SYC,2013,96.047,73.781,60.004,16.022,2.287
SYC,2014,97.381,73.749,59.982,15.96,2.282
SYC,2015,98.621,73.698,59.949,15.886,2.349
SYC,2016,99.859,73.642,59.896,15.792,2.445
SYC,2017,101.158,73.803,60.053,15.854,2.48
SYC,2018,102.463,73.953,60.192,15.911,2.45
SYC,2019,103.739,74.169,60.392,16.026,2.416
SYC,2020,105.006,73.532,59.761,16.327,2.377
SYC,2021,106.054,71.294,57.461,14.457,2.348
SOM,1950,2181.367,41.404,44.295,10.882,7.248
SOM,1951,2244.736,41.517,44.352,10.899,7.249
SOM,1952,2307.932,41.742,44.466,10.935,7.25
SOM,1953,2371.067,41.965,44.58,10.971,7.251
SOM,1954,2433.629,42.185,44.692,11.006,7.251
SOM,1955,2497.475,42.403,44.803,11.041,7.251
